"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0xf4a64c5139f23aaf06b8458739aa3a5f111330e57a4be92a34f87f1bc58bebbc","4258715","1505045739","9/10/2017 12:15:39 PM","0xd60f4895e3946ab957bdaa3eca8328a5b413584d","0x9952f869f12a7af92ab86b275cfa231c868aad23","24865.05"
"0xf7a14027917660b428eb55697b080aae96c51fbc1e04141414e1caf0722a3d66","4258525","1505040885","9/10/2017 10:54:45 AM","0xd5ce893677b50e26176f902b1c075d6d8fd0e5f7","0x9952f869f12a7af92ab86b275cfa231c868aad23","18000"
"0x04b9aa29e2e382c46c4900ec4886426e162cd4d8781a18343f6f1ed143b0f83f","4258477","1505039737","9/10/2017 10:35:37 AM","0x37c40171cf922bda3a1e39fbec41d4f23fae1df1","0x9952f869f12a7af92ab86b275cfa231c868aad23","9968"
"0x7d6edc69c001f17c88ba9069786b13099ef033be08259c19fdcac48b187f8511","4258459","1505039333","9/10/2017 10:28:53 AM","0xc739b864d8f6839c7db8fa5fecd8b309f2415ff4","0x9952f869f12a7af92ab86b275cfa231c868aad23","105541.2"
"0x38a3a64788b4bc7e07b4d9319b44438d638c6204fc7dc93578a65382aef4115e","4258433","1505038871","9/10/2017 10:21:11 AM","0x65770ea7ed2bb452069f9e884be82d12ee0d7dde","0x9952f869f12a7af92ab86b275cfa231c868aad23","28000"
"0xea83ff226c12f93cdc4154dac3a674e118a39b94dd921c99ce71d9bd9625e66e","4258412","1505038313","9/10/2017 10:11:53 AM","0xe3bb83fe7fac84118fec2ba1daae1c78ec3dd138","0x9952f869f12a7af92ab86b275cfa231c868aad23","27999"
"0x21951ecea7e7a4407bc14d6dc03cc618480c6364a01e66d6807bcc4b7ef37352","4258387","1505037670","9/10/2017 10:01:10 AM","0x4db6137656bdc1371b6f4d340ad4df59c933fac2","0x9952f869f12a7af92ab86b275cfa231c868aad23","29000"
"0x1adc5c7af6630fc59836048f35d353e642fc0a437e7a24711c7d86951231ddf5","4258352","1505036968","9/10/2017 9:49:28 AM","0x9a6cdf8221636d503773aad48dd3998e4ae03a5d","0x9952f869f12a7af92ab86b275cfa231c868aad23","230000"
"0x762ac5ab0f4c1f2f2284b925c3001c830f8d30c39a3520e6a497d1628d0d0b71","4258279","1505035061","9/10/2017 9:17:41 AM","0x191d9d4ad88614e1c2b354928a25702305698762","0x9952f869f12a7af92ab86b275cfa231c868aad23","7000"
"0x0a4112df2f855a4fe19df0c041767e63b731f6f2d1748e55670d0dbb4442f833","4258276","1505034998","9/10/2017 9:16:38 AM","0xd37f48dd17b298defeb4a0b5981b53757203b8ff","0x9952f869f12a7af92ab86b275cfa231c868aad23","5515.44"
"0x93c9247ad1e76cd9bacc1a76502d6c663bb0f1ea05f67e2097fc57cfef874eca","4258249","1505034419","9/10/2017 9:06:59 AM","0xd1f7942c178733bb867380deea844b23d8a5a494","0x9952f869f12a7af92ab86b275cfa231c868aad23","37866"
"0x999772e012ba07176592f66925351482a50c35e631175f8103e80864f2d69a73","4258246","1505034368","9/10/2017 9:06:08 AM","0xa2ee06703b923fdc6af6b7fbd06f21f370595b8b","0x9952f869f12a7af92ab86b275cfa231c868aad23","1200"
"0x15b0f5955b4cedd54c58924c6edb16ea689296fbdf5683bafb93877e992b421e","4258244","1505034297","9/10/2017 9:04:57 AM","0x1dd1ca46acf3706e8d6c6c9210e9de6bceb78ab8","0x9952f869f12a7af92ab86b275cfa231c868aad23","6000"
"0xb8dd51edcf7d7dcbdf6e43e6c0e0c0ed9e51d46708e9fb3efb66229def0d49a5","4258233","1505033920","9/10/2017 8:58:40 AM","0xb8ccd369d7a8e1f69b59cf62191136a351b88f3c","0x9952f869f12a7af92ab86b275cfa231c868aad23","11399"
"0x65e81eb1f7035b4ff3bee1b509b4e343639c27529db408c78d7c362cd28b104d","4258212","1505033416","9/10/2017 8:50:16 AM","0xde7c657baf9d6659a42cb09549a781aeadb1570b","0x9952f869f12a7af92ab86b275cfa231c868aad23","2848.9999"
"0x123c0bcc169657621dc28b1a68625e1f9164c26f51b0bfb40de7dc396e6d8e14","4258123","1505031211","9/10/2017 8:13:31 AM","0x404016580433364490f79a341a777cef53c70849","0x9952f869f12a7af92ab86b275cfa231c868aad23","9193.88"
"0xb1d25f086c98e4bd3f816064371443f401fbadfe10cf38d3caf860bf7ef4a2dc","4258113","1505030923","9/10/2017 8:08:43 AM","0x06a5ba8b4cefa87c1107353e1cffb44bd246b02f","0x9952f869f12a7af92ab86b275cfa231c868aad23","5400"
"0xa97262b12d28ea3c02408e21a614dfe7fd8ce1b9043310daf1c63008c8242cba","4258081","1505029971","9/10/2017 7:52:51 AM","0x6c8176f7de0accec0ef805478013c1444ac4d789","0x9952f869f12a7af92ab86b275cfa231c868aad23","13000"
"0x11873b8375f39131e2954eef1a70eaf973f0ec508187c91e1960369706c561b3","4258056","1505029144","9/10/2017 7:39:04 AM","0x62508a55984af3d2054fe96ddc621fa5ff63eebb","0x9952f869f12a7af92ab86b275cfa231c868aad23","900"
"0x6e94da89b3c6646b375c2f19bcf7f1b2fb59355dd0ad1519064157b9d5f286c3","4257968","1505026772","9/10/2017 6:59:32 AM","0xf48821301c632123b496570847c075c86044ed61","0x9952f869f12a7af92ab86b275cfa231c868aad23","33797"
"0x396ce943ca6d65fb19aad6e7bcdec18f3077c46c0ffa0c4e7bbfe797e2197bd2","4257959","1505026558","9/10/2017 6:55:58 AM","0x73be00623ff948c3f98d4bff90f4257c1bf2ed88","0x9952f869f12a7af92ab86b275cfa231c868aad23","40000"
"0x0d6bee79aef5bd2703ea55664e862b9bb9bc6eb74411aa5e54b18ff752810284","4257931","1505026060","9/10/2017 6:47:40 AM","0x009a6b05ef5d29a781e68486d1e50ec56303b012","0x9952f869f12a7af92ab86b275cfa231c868aad23","1650"
"0x80a177aa3b39c1e88b7a011f74d2d8c31eded26a7cdcc6b1d52208b200940dba","4257920","1505025742","9/10/2017 6:42:22 AM","0x7dcfc85abbc094aaaadb54cb3756d26da1d1faf8","0x9952f869f12a7af92ab86b275cfa231c868aad23","8873"
"0x932b963e19aa17b166ee3aa60539dc1335c4c611fa5ba765519be5276074b97e","4257888","1505024868","9/10/2017 6:27:48 AM","0xbe46c5a703af2b22e8516219f54591e326b9cf94","0x9952f869f12a7af92ab86b275cfa231c868aad23","111832"
"0xfbba9e9fb1852c58e324b42750635b7d5b86d8d1345f4b5e8a12cd9cb03823b6","4257887","1505024838","9/10/2017 6:27:18 AM","0xc110df0c22f3644ac1f36b92f6a3f26faffa3568","0x9952f869f12a7af92ab86b275cfa231c868aad23","56054"
"0xc1df2ecfbaedcacfe6c612d677148f9925daff9f3f8e7aebb93cd5c50b3d3b74","4257886","1505024808","9/10/2017 6:26:48 AM","0xa3711e42b8df024b89d4edfaebcf1adea455a0cc","0x9952f869f12a7af92ab86b275cfa231c868aad23","11087"
"0xf1cb5a78ac6e79eda35e179c57d36249f6c51149cfcd0115dd0b38ceb5114214","4257853","1505023952","9/10/2017 6:12:32 AM","0x2a798547eecdaaf73735becbb3a892f005957af0","0x9952f869f12a7af92ab86b275cfa231c868aad23","27999"
"0xbfd4e8a7ce42e4d158a33ba48ffe74630458107987ed836153f52a10e4d7d2b1","4257841","1505023692","9/10/2017 6:08:12 AM","0xcb18ee0f2d50557c59f5be5d86b1a287a2d2be00","0x9952f869f12a7af92ab86b275cfa231c868aad23","29999"
"0xc10c3ebdd68f8699ed1b058fefc8a73af650abe507ded3ec1ba465dfbcd27417","4257817","1505023170","9/10/2017 5:59:30 AM","0x15f073f54c292dcf536c2620f5c36cc3aaa020f9","0x9952f869f12a7af92ab86b275cfa231c868aad23","17112"
"0xc96bcd8223ed6e333aeaa898eeec8e5f4549a8f7191c4b4af550c89b87bd11c0","4257750","1505021538","9/10/2017 5:32:18 AM","0xed5498d4624b15f5a37215b1e30776944a3c76fb","0x9952f869f12a7af92ab86b275cfa231c868aad23","56504"
"0x7aa049d88d6f6223888a8a4107556a7d5fe20ad47cd888812078f02c5b444608","4257686","1505020218","9/10/2017 5:10:18 AM","0x78dd8ee2b3527c45e398d8a5acf54b20e4d275d5","0x9952f869f12a7af92ab86b275cfa231c868aad23","142500"
"0xdb424b4096dd5dab9f439d32170ab856d87488740458cc37300b36d29077f5c2","4257629","1505018639","9/10/2017 4:43:59 AM","0x84996b9495d8aaeb6fe540d895f43a412647c30b","0x9952f869f12a7af92ab86b275cfa231c868aad23","500"
"0x979ad95e39ab1888bf787550995919ddeb7f5ebb01851576ba5271dbb29855d8","4257587","1505017710","9/10/2017 4:28:30 AM","0x630df293de7b9c6f383e3798f02d54a10c85883f","0x9952f869f12a7af92ab86b275cfa231c868aad23","280000"
"0x1e1675f9f35d91026ae352f1a5b0db21fe73c960ed102cc544491e967a70a3f5","4257581","1505017460","9/10/2017 4:24:20 AM","0x2ba2e8d035db27528c1fea752d55ac2a0937df34","0x9952f869f12a7af92ab86b275cfa231c868aad23","1710"
"0x450aa5d7332f8cdd01d06fe03d1922e2f60a1908e29a5ec855faa470d3bb662d","4257527","1505016423","9/10/2017 4:07:03 AM","0xa703877c94f24c84f81cee27263b3c37855f304f","0x9952f869f12a7af92ab86b275cfa231c868aad23","11000"
"0x31aca9ce65b4343f6c8b9a37fad82d408bfb6ba6cf8e131b407261fd55a46fc7","4257513","1505016010","9/10/2017 4:00:10 AM","0x8b186b214ed398aef55c6b6d216e2443ea894e9f","0x9952f869f12a7af92ab86b275cfa231c868aad23","30000"
"0x7439b016723d038229681c5c9102c89d432f17dc0c49e47c14be78f84a84285e","4257506","1505015833","9/10/2017 3:57:13 AM","0x6a4a08742a2282b00e7fc5ae17f821385f02d33d","0x9952f869f12a7af92ab86b275cfa231c868aad23","10967"
"0x8a965ec0bb779651a8dfbb7b53738522e7c289c0a46c2e4d4269cee1c6fc7ee1","4257502","1505015682","9/10/2017 3:54:42 AM","0xb5c552a8038f63e8f464451858244aaef6be1cc3","0x9952f869f12a7af92ab86b275cfa231c868aad23","159743.6345"
"0x3a65ce9d67c2a4c20325c3fdd429ef61bfbadbddbdac0dd17ed99de4ffa77517","4257492","1505015474","9/10/2017 3:51:14 AM","0xc63416f0bff95ddcd32313d80cbc3fac7b1d92d6","0x9952f869f12a7af92ab86b275cfa231c868aad23","11999"
"0x2660bbc94442bbd66d27af2f22ffc7d36a1af20105caaa286422fc0bfb185c82","4257479","1505015251","9/10/2017 3:47:31 AM","0xde9104d94f7e213ddcc0c729e1c6a1727b426be7","0x9952f869f12a7af92ab86b275cfa231c868aad23","699"
"0xaf8654894ab22ba0fd2e5ba631990eb37216d8e9c9a114d25c40274accdce14e","4257458","1505014715","9/10/2017 3:38:35 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0x9952f869f12a7af92ab86b275cfa231c868aad23","99"
"0x2b7f7d6a4db9cf6dbe59921175552f2ea97a1bba3ba377cb15cce64548102af4","4257446","1505014490","9/10/2017 3:34:50 AM","0xadc8f22d07f3c39fadca43470da5b06a2143594b","0x9952f869f12a7af92ab86b275cfa231c868aad23","5980"
"0xf1caf7d29d63ba824e3d05cad571e967758220620412f2d723fbd158bc9f2db3","4257434","1505014270","9/10/2017 3:31:10 AM","0x78e79c4b9b35973f9cf033d4cd985a70c1f46df2","0x9952f869f12a7af92ab86b275cfa231c868aad23","6000"
"0xe00f3a155479a4fe59db6d0720c6f4ff36d10b918c9320d68b0f2e4c84e5f184","4257434","1505014270","9/10/2017 3:31:10 AM","0x88eeff2a414a492a378b115a14d5aff47dd063ed","0x9952f869f12a7af92ab86b275cfa231c868aad23","49649"
"0x962397b2da36e0e6370694c1fb8b348a8acacdd00d9c5bc940c2f9c9cbd493cb","4257434","1505014270","9/10/2017 3:31:10 AM","0x331ff3d4bc9f789fff03d500c95b17a1b21083db","0x9952f869f12a7af92ab86b275cfa231c868aad23","43214"
"0xefdb8f651fe316ee2649112da5a7f40f94eb3d168b4533d24f41e8e589cafc5b","4257381","1505012939","9/10/2017 3:08:59 AM","0x4081f32f4ebbd2624b351ac77d42e589b9c0b985","0x9952f869f12a7af92ab86b275cfa231c868aad23","11057"
"0x6e3c44f7a7e6c8d4c6fcbf491f98d726b4c627dc9a8a17c871f79f8bb097fd90","4257379","1505012909","9/10/2017 3:08:29 AM","0x2641b3d000b5be4b9da94a7cda0306c71d566f7e","0x9952f869f12a7af92ab86b275cfa231c868aad23","27886.9"
"0x357b595f6db6ab579aa422a1fd22debfd184e68254bfb495b0f67bfb86377fd2","4257358","1505012371","9/10/2017 2:59:31 AM","0xe29b4254093e7dce7dfb552f9ada1ad08669234d","0x9952f869f12a7af92ab86b275cfa231c868aad23","5104"
"0xb61e243e58eb0842c7806dfdb8e4312070d84de2fd458650366804c7522701a1","4257338","1505011967","9/10/2017 2:52:47 AM","0x218cdc8babe526fecce3cf0a442d5554fbf00b08","0x9952f869f12a7af92ab86b275cfa231c868aad23","6156"
"0xb73fa1db47ed97389b771c7e64c7cc5d79bdfaa23e28e94f7ac2b69eb4ddd4e2","4257337","1505011945","9/10/2017 2:52:25 AM","0x7aa72c78ec927bbdd304f571aea85fe96e0de8f4","0x9952f869f12a7af92ab86b275cfa231c868aad23","7550"
"0x3d316cf25adda694591d457ebe81675c950150d92306e3d47f70946bd5924873","4257327","1505011756","9/10/2017 2:49:16 AM","0x15adb32153c59abad573093a8fa553c4a9bcf852","0x9952f869f12a7af92ab86b275cfa231c868aad23","5544"
"0x744e6aa737be2b3076ddb233baaf30615cd187b8e4dcbc6f92e7cc0089d30705","4257286","1505010644","9/10/2017 2:30:44 AM","0x3b5aecb262e6ef6f8144843cf9bf2efeb47f2657","0x9952f869f12a7af92ab86b275cfa231c868aad23","11200"
"0xb2ef31e675059fb28c22f8c2446cc3b2297c928ef47d5562ef25642eff7757c1","4257286","1505010644","9/10/2017 2:30:44 AM","0x6cf915a3f24605f74b6462124709379ca3b54fd3","0x9952f869f12a7af92ab86b275cfa231c868aad23","5109"
"0x5241afb515f59d9c9f4ba71bc2205f726cf9a7c9d9a338649192375795d3b6d7","4257273","1505010252","9/10/2017 2:24:12 AM","0x6e741ea3bd2ab243d0464982b55af02111648f28","0x9952f869f12a7af92ab86b275cfa231c868aad23","6000"
"0xbe72bbb8b4537604588d455588e2e694fb8a802708e1667b89599b866f56aa8f","4257273","1505010252","9/10/2017 2:24:12 AM","0x3e86ae2079bd569300e0037137c140f1301d26dc","0x9952f869f12a7af92ab86b275cfa231c868aad23","6707.8"
"0xf2848bc12c239a138bd25ed0bb53e40962262088694227dd34e1a576cc2027c4","4257266","1505010012","9/10/2017 2:20:12 AM","0xcff8cdb39327c62adbe8c8f280f50a56e31d796f","0x9952f869f12a7af92ab86b275cfa231c868aad23","17029"
"0x264cebf3970a4011720342fd5ec4fcab984c4a1f66edd1ebca6c4dc57227af44","4257266","1505010012","9/10/2017 2:20:12 AM","0x7141241c2efab14e85293bf5769b490abe6b63f1","0x9952f869f12a7af92ab86b275cfa231c868aad23","28214"
"0xf2b7a3045f42f0ee2d83678679ce9c0032b5e1241682fdec81699d78bfec5790","4257258","1505009808","9/10/2017 2:16:48 AM","0xed856eff7a7329a176f8161d5cc0365e4f7acb18","0x9952f869f12a7af92ab86b275cfa231c868aad23","1180"
"0x6fe434c7ae7867a112becb4a44000bf8d1debad4cd6387285b46b16c20fc6846","4257243","1505009550","9/10/2017 2:12:30 AM","0x5b33d620b13c2e61758d8916195c3cba027188f3","0x9952f869f12a7af92ab86b275cfa231c868aad23","22000"
"0x7160fcd9c5b0f033af3123a64590612185b0829b18cd4700824ff71ae4f09760","4257237","1505009438","9/10/2017 2:10:38 AM","0xef45c7c1b45cb969feffded9338143eeff256ea0","0x9952f869f12a7af92ab86b275cfa231c868aad23","56000"
"0x18cb458ba880c1e9b16df6ee9b537f03c0d6d516c971c832ea5a759677847789","4257225","1505009102","9/10/2017 2:05:02 AM","0x67eef90d33162e279bb4fbc6fddc5cc9dd926a3b","0x9952f869f12a7af92ab86b275cfa231c868aad23","4739"
"0xd1120caaefaaac648f58e9b20f4787ab193ed58dffacb68ba10ea102c8ed7cd3","4257219","1505008939","9/10/2017 2:02:19 AM","0x193f56feadc361fdde6b4817ca7e3dae8330b239","0x9952f869f12a7af92ab86b275cfa231c868aad23","5682.9"
"0xf268bfc65a3b08dd0db4d17defcaf60b87385ade3b97f89546410d72bf3a451c","4257187","1505008101","9/10/2017 1:48:21 AM","0xa3240abcd901b500099411f29aeac30f418839fe","0x9952f869f12a7af92ab86b275cfa231c868aad23","26789"
"0xb1300b2d420a3fc4ea03825e189427839c7c49f948b5fc8f0a8bea1e7cec13a2","4257176","1505007949","9/10/2017 1:45:49 AM","0x4a8ff07120e7138b14cf77f8f95decde38c6c710","0x9952f869f12a7af92ab86b275cfa231c868aad23","2339"
"0x3db133f2a2acb5de06eb808ea39447fc396704511e4611794d9c3d5cba194404","4257172","1505007807","9/10/2017 1:43:27 AM","0xd034bc9e347b79e0a57e91e4198c757d7979f859","0x9952f869f12a7af92ab86b275cfa231c868aad23","13849"
"0x92b43a935d5085afa6ba3d44990fcf2d81b0610529ddbd98d03034a0b6d593ff","4257168","1505007762","9/10/2017 1:42:42 AM","0x2d40d5555711c720fc7082eafa7db9306568cde8","0x9952f869f12a7af92ab86b275cfa231c868aad23","5700"
"0xefe414df5ae53f6f37ba7c175690dcc20ba707561380fd8e946e3d0e7e12573f","4257166","1505007688","9/10/2017 1:41:28 AM","0x804e89c9cf8b500e20ecef10ba0ce9a1017dec5b","0x9952f869f12a7af92ab86b275cfa231c868aad23","10977.66"
"0xf03cab31637499d2cf0ef805f4b600d1c86a847a76d0faad90d06b3d502ae47e","4257163","1505007675","9/10/2017 1:41:15 AM","0x2d40d5555711c720fc7082eafa7db9306568cde8","0x9952f869f12a7af92ab86b275cfa231c868aad23","11400"
"0xa05ee2c6e184447c9a730a3daef245e3f4cb4ef16dc2a43bbceea3abfa576033","4257123","1505006662","9/10/2017 1:24:22 AM","0x571ecf3a902192c4bdbfc4650c3cabab0ac4d075","0x9952f869f12a7af92ab86b275cfa231c868aad23","8960"
"0x93058fd109be00e0bbddda5bb0af74d77da6f036e31f647a4dd93d675084f2be","4257115","1505006372","9/10/2017 1:19:32 AM","0xc82bc4a443ce91a7e7a52fdac1d694b8139d9243","0x9952f869f12a7af92ab86b275cfa231c868aad23","21888.9"
"0x5da85d57365299e703ecd70a6b2ddc08818efc3c36452bae76ef05b0b0de8e34","4257086","1505005856","9/10/2017 1:10:56 AM","0x37b6040abc092ff607bcfef3ae5122184560430f","0x9952f869f12a7af92ab86b275cfa231c868aad23","61227"
"0x0b67a5636c7c5ff3adaa14f1ffffee217540e07d8f2466e5eb3dcd1e740a7504","4257068","1505005475","9/10/2017 1:04:35 AM","0xc9acc25f3ae67eb6f8f3475fea114fe005d4760c","0x9952f869f12a7af92ab86b275cfa231c868aad23","58800"
"0xa84d4b26fcbade43da88c3d39174ed7faee57db7c03ca6eeaa77c4b409eb74f8","4257061","1505005300","9/10/2017 1:01:40 AM","0x9f787025072c6e5825d4acaf851b35461e3bdee6","0x9952f869f12a7af92ab86b275cfa231c868aad23","12600"
"0x9f9082ae32c4102781c0cf4c1ba8c9b68d5d89f6d5b26993c2e26af0f53ae1cb","4257044","1505004871","9/10/2017 12:54:31 AM","0x180bf23048b72062494e58cd9955828a40c2403a","0x9952f869f12a7af92ab86b275cfa231c868aad23","10639"
"0xf2332998f103c4b398359eec69365203d8f16b45eed6f4cdf49f29bd9900aab6","4257028","1505004249","9/10/2017 12:44:09 AM","0x7342c2d76cb5d044c9dfb242cabc874e420b2aa5","0x9952f869f12a7af92ab86b275cfa231c868aad23","5976"
"0xb755c1b81397a08be1f15b688e9e702460f2d875c08799767e8525b82a8af2c8","4256979","1505003018","9/10/2017 12:23:38 AM","0xc87f6ce696e9912a2060ce0eba7743c25190c5af","0x9952f869f12a7af92ab86b275cfa231c868aad23","13925.96"
"0xa75dbd2dbe0e2dbd116d9b2d06761959431a29e4484512d88f2ad06a13fb7ddd","4256923","1505001306","9/9/2017 11:55:06 PM","0x0fcb25616f2873a32f5d457ab677f6df5cc47691","0x9952f869f12a7af92ab86b275cfa231c868aad23","112000"
"0xa4677f991762917a567282906742f9bfdb12e7321436bbe97b3c385f95159950","4256883","1505000333","9/9/2017 11:38:53 PM","0xc124c646b8376e6cd0050b54dc41fa93a226ebbf","0x9952f869f12a7af92ab86b275cfa231c868aad23","5199"
"0xb09c28cd0fc5dd5d635d268774231aad41646a4d5215e28dbbacd6aba9f8d4d0","4256763","1504997434","9/9/2017 10:50:34 PM","0x2d66f04ab4ddbdf6682a4af37b831ca80c0d65d0","0x9952f869f12a7af92ab86b275cfa231c868aad23","6000"
"0x3339aa70399d8cd64f8e53eb6b80843d208a3e33be2701345bb6e9ed912edf56","4256533","1504992096","9/9/2017 9:21:36 PM","0x8443b903029268e810c1ee7bd0c1ca309765cab6","0x9952f869f12a7af92ab86b275cfa231c868aad23","8300"
"0x4e4e201f0ecc4dcd02f57e7ea11edafe097416f430069a38839aafe44a229c37","4256261","1504985464","9/9/2017 7:31:04 PM","0x0f5ea0c2ecac0d9584df374b1a52f4e9daba2478","0x9952f869f12a7af92ab86b275cfa231c868aad23","5600"
"0x56b914ec6572c60690499f2d86b29b088781d2629d8675a236c3c6dc77ec3134","4256252","1504985221","9/9/2017 7:27:01 PM","0x5cab6ef8877bf783d241e1af9b7975d57201f5de","0x9952f869f12a7af92ab86b275cfa231c868aad23","13620"
"0x02b3ab691ebe2469bf37b6ff1a72aa20ddf897ef32070e6836d0dea165a15976","4256203","1504983975","9/9/2017 7:06:15 PM","0xa68532a733b3f501ae35d1461af0e356fc7de32d","0x9952f869f12a7af92ab86b275cfa231c868aad23","33600"
"0x33da2993e6d03afba951618fe3eff230db15774319691e142ee30b12f151007d","4256123","1504982108","9/9/2017 6:35:08 PM","0xdecf4289d881e659a2196351a167d143bc35d14a","0x9952f869f12a7af92ab86b275cfa231c868aad23","188000"
"0x012adcc2cfdf45e23577d56684a829fef65ab01c7c9d54caca699771f14bd26e","4256047","1504980339","9/9/2017 6:05:39 PM","0x103c88982cb879fc46206c7ff98336c4b833b519","0x9952f869f12a7af92ab86b275cfa231c868aad23","29940"
"0xca8591cc3d6d7743654241ced81c9122cd32bb20fc2356fe254883deca4a425b","4256037","1504980115","9/9/2017 6:01:55 PM","0xed436e776a3f670531d4179dea9af45fc7f959c7","0x9952f869f12a7af92ab86b275cfa231c868aad23","10639"
"0x25705d4297ba3be1b50a629d10f602cbaf8a167db8cc0b9e2b8f34e489a8d695","4256015","1504979478","9/9/2017 5:51:18 PM","0x8c6e3b2af1f9d8508b3b953d03246d0b55421c59","0x9952f869f12a7af92ab86b275cfa231c868aad23","81000"
"0x6f91890d168ec9c0556d7b0207a3f57f41749d701fba9ee2d12d56cc39e949f3","4255956","1504978082","9/9/2017 5:28:02 PM","0x3be77147cc3b94292842be93cb48365bae3eb649","0x9952f869f12a7af92ab86b275cfa231c868aad23","10640"
"0xacbebd452984ad555ab3ea2627bca1b87ba07e77a3146eaadfd4ea4baaab4040","4255951","1504977952","9/9/2017 5:25:52 PM","0x39fd68f026a6b62766e30e08c46659981da26f15","0x9952f869f12a7af92ab86b275cfa231c868aad23","15283"
"0xb31b4ed4628a0a2f25ae1894e28223c5582d14c834cdbc57175f132b8f146121","4255904","1504976928","9/9/2017 5:08:48 PM","0x8a1e9148a0c74bb3760008cff22502d06fa486cf","0x9952f869f12a7af92ab86b275cfa231c868aad23","14499"
"0xcf9cfe8e148c63b53378e08ef2aadd7fb020a5db5d7a6d3b5cc25b8ef9b45e87","4255881","1504976434","9/9/2017 5:00:34 PM","0x1f9aa77d844751fc402fdc8247ab34eadc207134","0x9952f869f12a7af92ab86b275cfa231c868aad23","5999"
"0x4c231e78b96aaaf2e6d1327ed5ed01b598c5fff82ae68b7b6a9650d0adb8f25a","4255845","1504975661","9/9/2017 4:47:41 PM","0xcdb698da0d05fb3cdb929c934fcb4334bec5857e","0x9952f869f12a7af92ab86b275cfa231c868aad23","5809.44"
"0x63f17ac00f4ae196b778b7d83eaf5b9288d037fe235d245c96fa481fb45388c8","4255840","1504975513","9/9/2017 4:45:13 PM","0xb52da4e1eb8e992585863db7b64849e6de720bd6","0x9952f869f12a7af92ab86b275cfa231c868aad23","28319.2"
"0xd0ba1e3b9e54e47f7ddb4b404feef8c04ac87c5d76c5e661a73ec19eadec0e8e","4255826","1504975053","9/9/2017 4:37:33 PM","0x99bf3aef37df64f5af8dc70b95cd81103fe94af5","0x9952f869f12a7af92ab86b275cfa231c868aad23","284000"
